horario,t1,t2,t3,t4,t5,t6,
19:27:22,36.50,36.00,33.50,37.00,36.25,36.50,
19:27:23,36.50,35.75,34.25,37.00,36.25,36.50,
19:27:24,36.00,36.00,34.50,37.25,35.75,35.75,
19:27:25,36.50,35.75,34.25,36.75,37.00,36.00,
19:27:26,36.25,35.75,34.25,37.00,35.75,36.50,
19:27:27,36.50,35.75,34.25,36.75,36.50,36.00,
19:27:28,36.50,36.00,34.00,36.75,36.25,36.25,
19:27:29,36.50,36.00,34.00,37.25,36.50,36.25,
19:27:30,36.50,35.50,34.50,37.00,36.00,36.25,
19:27:31,36.50,36.00,34.50,37.00,36.00,36.25,
19:27:32,36.25,35.50,34.50,37.50,36.00,36.00,
19:27:33,36.25,36.00,34.00,37.00,36.00,36.25,
19:27:34,36.50,36.00,34.00,37.00,36.25,36.00,
19:27:35,36.50,35.75,34.25,36.75,36.75,35.75,
19:27:36,36.50,35.25,34.50,37.50,36.50,36.25,
19:27:37,35.75,35.75,34.00,37.25,36.75,36.00,
19:27:38,36.25,35.50,34.00,37.25,36.25,36.50,
19:27:39,36.25,36.00,34.75,36.75,36.75,36.25,
19:27:40,36.50,35.00,34.50,37.75,36.50,36.25,
19:27:41,36.50,36.00,34.50,37.25,36.25,36.25,
19:27:42,36.75,36.00,34.25,37.00,36.25,36.25,
19:27:43,36.50,35.50,34.00,37.25,36.25,36.25,
19:27:44,36.50,35.50,34.50,36.50,36.00,36.00,
19:27:45,36.25,36.00,34.50,37.25,36.25,36.25,
19:27:46,36.50,36.00,34.50,37.25,36.00,36.00,
19:27:47,36.50,36.00,34.50,37.25,36.50,36.00,
19:27:48,35.75,35.50,34.00,37.00,36.50,36.00,
19:27:49,36.50,35.25,34.00,37.00,36.50,36.25,
19:27:50,36.50,35.75,34.50,37.50,36.50,36.25,
19:27:51,36.50,36.00,33.75,37.00,36.75,36.25,
19:27:52,36.50,36.00,34.50,37.50,36.25,35.75,
19:27:53,36.50,36.00,34.50,37.25,36.75,36.25,
19:27:54,36.50,36.00,34.00,36.75,36.75,36.25,
19:27:55,36.50,35.50,34.00,37.25,36.75,36.25,
19:27:56,36.50,35.50,34.00,37.50,36.25,36.00,
19:27:57,36.25,35.50,34.50,37.00,36.75,36.00,
19:27:58,36.50,35.75,34.00,37.25,36.50,36.00,
19:27:59,36.50,36.00,34.00,37.25,36.50,36.00,
19:28:00,36.50,35.50,34.25,37.00,36.50,36.00,
19:28:01,35.50,35.75,34.50,37.00,36.25,36.00,
19:28:02,36.75,36.00,34.75,37.25,36.50,36.00,
19:28:03,36.50,35.50,34.00,37.25,36.75,35.50,
19:28:04,36.50,35.75,34.25,37.50,36.50,35.75,
19:28:05,36.50,35.75,34.00,37.50,36.25,36.00,
19:28:06,36.00,35.75,34.00,37.00,36.00,36.00,
19:28:07,36.75,35.75,34.00,37.25,36.75,36.25,
19:28:08,36.50,35.75,34.00,37.50,36.25,36.25,
19:28:09,36.25,36.00,34.25,37.25,36.25,36.25,
19:28:10,36.00,35.75,34.75,37.00,36.00,36.00,
19:28:11,36.50,35.50,34.50,37.00,36.75,36.50,
19:28:12,36.25,36.00,34.00,37.25,36.25,36.50,
19:28:13,36.75,35.75,34.50,37.25,36.25,35.75,
19:28:14,36.75,36.00,34.25,37.25,36.50,36.00,
19:28:15,36.25,36.00,34.50,37.50,36.50,36.25,
19:28:16,36.50,36.00,34.00,37.00,36.50,36.25,
19:28:17,36.25,35.50,34.75,37.25,36.75,36.00,
19:28:18,36.50,36.00,34.50,37.25,36.50,36.25,
19:28:19,36.00,35.75,34.50,37.00,36.50,36.25,
19:28:20,36.50,35.75,34.50,37.25,36.00,36.00,
19:28:21,36.50,35.50,34.50,37.25,36.75,36.00,
19:28:22,36.25,36.25,34.00,37.50,36.00,36.00,
19:28:23,36.50,35.50,34.25,36.25,36.50,36.00,
19:28:24,36.50,36.00,33.75,36.75,36.50,36.50,
19:28:25,36.50,36.00,34.25,37.00,36.50,36.50,
19:28:26,36.50,36.00,34.50,37.50,36.50,36.25,
19:28:27,36.00,35.25,34.25,37.25,36.75,35.75,
19:28:28,36.00,35.75,34.50,37.50,36.50,36.75,
19:28:29,36.25,35.50,34.00,36.75,36.25,36.25,
19:28:30,37.00,35.50,34.25,37.00,36.50,36.25,
19:28:31,36.50,36.00,34.25,37.00,36.00,36.50,
19:28:32,36.50,36.00,34.00,37.00,36.25,36.25,
19:28:33,36.75,36.00,34.75,37.50,36.50,35.75,
19:28:34,36.25,36.00,34.00,37.00,36.50,36.00,
19:28:35,36.50,35.75,34.50,37.25,36.50,35.75,
19:28:36,36.50,36.00,34.00,37.25,36.75,36.00,
19:28:37,36.00,36.00,33.75,37.50,36.50,36.00,
19:28:38,36.50,35.75,34.50,37.00,36.00,36.00,
19:28:39,36.75,35.75,34.50,37.25,36.25,36.00,
19:28:40,36.50,35.75,34.25,37.25,36.00,36.25,
19:28:41,36.50,36.00,34.75,37.25,36.50,36.00,
19:28:42,36.25,36.00,34.75,37.00,36.50,36.25,
19:28:43,36.50,35.75,34.25,37.25,36.25,36.25,
19:28:44,36.75,36.00,34.25,37.25,36.00,36.00,
19:28:45,36.75,35.50,34.50,37.50,36.50,35.75,
19:28:46,36.50,36.00,34.50,36.75,36.75,35.75,
19:28:47,36.50,35.75,34.50,37.00,36.50,36.25,
19:28:48,36.50,35.50,34.25,37.25,36.25,36.00,
19:28:49,36.00,36.00,34.00,37.50,36.75,36.25,
19:28:50,36.25,36.00,34.25,37.25,36.75,36.25,
19:28:51,36.50,35.75,34.50,37.25,36.50,36.00,
19:28:52,36.50,36.00,34.50,37.25,36.50,36.00,
19:28:53,36.50,35.50,34.25,37.50,36.50,36.00,
19:28:54,36.75,35.50,34.25,37.00,36.75,36.00,
19:28:55,36.50,36.00,34.00,37.00,36.75,36.25,
19:28:56,36.50,36.25,34.25,37.00,36.25,36.00,
19:28:57,36.50,35.75,34.25,37.25,36.75,36.25,acaba aqui
19:51:39,41.75,41.00,39.25,41.75,41.25,41.00,40°C +- 0.1 °C
19:51:40,41.75,40.50,39.25,41.75,41.25,41.25,
19:51:41,41.75,40.75,39.25,42.00,41.00,41.00,
19:51:42,41.25,40.75,39.00,42.00,41.25,41.25,
19:51:43,41.50,41.00,39.25,42.00,41.25,41.00,
19:51:44,41.25,41.00,39.25,41.75,41.50,41.00,
19:51:45,41.75,40.50,39.25,42.25,41.00,41.00,
19:51:46,41.50,40.75,39.00,42.25,41.25,41.00,
19:51:47,42.00,41.00,39.25,42.00,41.25,41.00,
19:51:48,41.50,41.00,39.50,42.50,41.00,40.25,
19:51:49,41.75,41.00,39.50,42.00,41.50,40.75,
19:51:50,41.75,41.00,39.00,42.00,41.25,40.75,
19:51:51,41.50,41.00,39.50,42.50,41.25,40.75,
19:51:53,41.50,40.50,39.50,41.50,41.50,40.25,
19:51:54,41.75,40.75,39.25,42.25,41.25,41.25,
19:51:55,41.75,40.50,39.50,42.00,41.00,41.25,
19:51:56,41.25,40.50,39.00,42.00,41.25,41.00,
19:51:57,41.50,40.75,39.25,42.00,41.25,41.00,
19:51:58,41.75,40.50,39.50,42.50,41.25,40.75,
19:51:59,41.75,40.75,39.00,42.25,41.25,41.25,
19:52:00,41.50,40.75,39.00,41.50,41.00,40.75,
19:52:01,42.00,41.00,39.50,42.50,41.25,40.75,
19:52:02,41.75,41.00,39.50,42.25,41.00,40.75,
19:52:03,41.75,41.25,39.25,42.25,41.50,40.50,
19:52:04,41.50,40.50,39.50,41.50,41.25,41.25,
19:52:05,41.75,41.00,39.50,42.25,41.50,40.75,
19:52:06,41.75,40.50,39.50,42.00,41.25,41.25,
19:52:07,41.75,40.75,39.00,42.50,41.25,41.25,
19:52:08,41.75,40.50,38.75,41.75,41.25,41.25,
19:52:09,41.50,40.50,39.50,42.25,41.25,40.75,
19:52:10,41.75,40.50,39.25,42.25,41.50,41.00,
19:52:11,41.75,40.75,39.25,42.25,41.25,41.00,
19:52:12,41.75,41.00,38.75,42.25,41.25,41.25,
19:52:13,41.75,40.75,39.50,41.50,41.50,40.50,
19:52:14,41.25,40.50,39.50,42.25,41.50,41.00,
19:52:15,41.75,40.50,39.50,42.25,41.50,41.00,
19:52:16,41.75,40.50,39.00,42.25,41.25,41.00,
19:52:17,41.50,40.75,39.25,41.75,41.25,40.75,
19:52:18,41.50,40.50,39.25,41.50,41.50,41.25,
19:52:19,41.75,41.00,39.25,42.00,41.25,41.25,
19:52:20,41.75,40.75,39.25,42.25,41.25,41.00,
19:52:21,41.75,40.50,39.00,42.50,41.25,41.25,
19:52:22,41.75,40.75,39.00,42.25,41.25,41.25,
19:52:23,41.50,40.75,39.50,41.75,41.00,41.00,
19:52:24,41.50,41.00,38.75,42.00,41.25,41.25,
19:52:25,41.75,40.25,39.75,42.25,41.50,41.00,
19:52:26,41.50,40.50,39.75,42.50,40.75,40.50,
19:52:27,41.75,40.25,39.25,42.50,41.50,41.00,
19:52:28,41.50,40.75,39.25,42.25,41.50,41.00,
19:52:29,41.75,41.00,39.00,42.25,41.00,41.00,
19:52:30,41.50,41.00,39.25,42.25,41.25,40.50,
19:52:31,40.75,40.50,39.25,42.25,41.00,41.25,
19:52:32,41.75,40.50,39.00,42.25,41.00,41.00,
19:52:33,41.25,41.00,39.25,42.25,41.50,41.00,
19:52:34,41.50,40.50,39.50,42.50,41.50,41.00,
19:52:35,41.75,40.75,39.25,42.00,41.25,41.25,
19:52:36,41.75,40.75,39.25,42.25,41.50,40.75,
19:52:37,42.00,41.25,39.75,42.25,41.25,40.75,
19:52:38,41.75,41.00,39.00,42.00,41.00,41.00,
19:52:39,41.50,40.50,39.00,42.00,41.50,41.00,
19:52:40,41.75,40.50,39.00,42.50,40.75,41.00,
19:52:41,41.75,41.00,39.50,42.00,41.25,41.25,
19:52:42,41.75,41.00,39.25,42.25,41.25,41.00,
19:52:43,41.50,40.50,39.75,42.50,41.50,41.25,
19:52:44,41.50,40.50,39.25,42.50,41.25,40.75,
19:52:45,41.25,41.00,39.50,42.25,41.50,40.75,
19:52:46,42.00,41.00,39.50,41.75,41.75,41.25,
19:52:47,41.75,40.75,39.25,42.25,41.25,40.75,
19:52:48,41.50,41.00,39.00,42.00,41.50,41.25,
19:52:49,41.75,40.50,39.25,42.50,41.50,40.75,
19:52:50,41.75,40.75,39.50,42.50,41.50,41.25,
19:52:51,41.75,41.00,39.50,42.25,41.00,41.00,
19:52:52,41.50,40.50,39.25,42.25,41.25,41.00,
19:52:53,41.50,40.50,39.50,42.50,41.50,41.25,
19:52:54,41.75,40.75,38.75,42.50,41.50,41.00,
19:52:55,41.50,41.00,39.50,42.00,41.25,41.00,
19:52:56,41.75,41.00,39.25,42.25,41.25,41.00,
19:52:57,42.00,40.75,39.50,42.25,41.50,41.50,
19:52:58,41.50,41.00,39.50,41.75,41.25,41.25,
19:52:59,41.50,40.75,39.25,42.25,41.00,41.25,
19:53:00,41.75,41.00,39.50,42.00,41.00,41.25,
19:53:01,41.75,40.75,39.50,42.25,41.50,41.00,
19:53:02,41.75,40.50,39.25,42.50,41.50,41.25,
19:53:03,41.50,41.25,39.00,42.50,41.25,41.25,
19:53:04,41.25,41.25,39.25,42.00,41.75,41.25,
19:53:05,41.75,41.00,39.00,42.25,41.25,40.75,
19:53:06,41.50,41.00,39.75,42.25,41.25,41.00,
19:53:07,41.50,40.75,39.25,42.50,41.50,41.25,
19:53:08,41.50,41.00,39.25,42.50,41.50,41.25,
19:53:09,41.75,40.75,39.50,42.50,41.50,41.25,
19:53:10,41.50,40.75,39.50,42.50,41.50,41.00,
19:53:11,41.50,41.00,39.75,42.25,41.00,41.25,
19:53:12,41.75,41.00,39.25,42.00,41.00,41.00,
19:53:13,41.75,41.00,39.50,42.00,41.25,41.00,
19:53:14,41.75,40.75,39.00,42.25,40.75,40.75,
19:53:15,41.75,41.25,39.50,42.25,41.00,41.25,
19:53:16,41.75,41.00,39.25,42.50,41.00,41.25,
19:53:17,41.50,41.00,39.50,42.25,41.25,41.00,
19:53:18,41.75,41.00,39.25,42.50,41.00,41.00,
19:53:19,41.75,41.00,39.25,42.00,41.50,41.00,
19:53:20,41.50,41.00,39.50,42.25,41.00,40.75,
19:53:21,41.25,40.75,39.50,42.25,41.25,40.50,
19:53:22,41.00,40.50,39.50,42.00,41.00,41.00,
19:53:23,41.50,40.75,38.75,42.50,41.50,41.25,
19:53:24,41.75,41.25,39.25,42.50,41.25,41.00,
19:53:25,41.50,41.00,39.75,42.25,41.25,41.00,
19:53:26,41.75,40.50,39.50,42.25,41.25,41.00,
19:53:27,41.75,41.00,39.50,42.00,41.75,41.25,
19:53:28,41.50,41.00,39.50,42.00,41.50,41.00,
19:53:29,41.75,40.50,39.25,42.50,41.75,40.75,
19:53:30,41.75,41.00,39.50,42.50,41.75,41.25,
19:53:31,41.50,40.75,39.50,42.25,41.75,41.25,
19:53:32,41.25,41.00,39.25,42.00,41.25,41.00,
19:53:33,41.50,40.75,39.50,41.75,41.00,41.00,
19:53:34,41.75,41.00,39.25,41.25,41.50,41.25,
19:53:35,41.50,40.75,40.00,42.25,41.25,41.25,
19:53:36,41.50,41.25,39.50,42.00,41.50,41.00,
19:53:37,41.75,41.00,39.00,42.00,41.75,41.25,
19:53:38,41.50,40.50,39.75,42.25,41.50,41.25,
19:53:39,41.75,41.00,39.25,42.50,41.75,41.00,
19:53:40,41.75,40.75,39.25,42.00,41.00,41.25,
19:53:41,41.75,41.00,39.50,42.50,40.75,41.25,
19:53:42,41.50,40.50,39.75,42.00,41.50,41.25,
19:53:43,42.00,41.00,39.75,42.00,41.75,41.00,
19:53:44,41.75,40.50,39.50,41.75,41.25,41.50,
19:53:45,41.75,41.25,39.50,42.25,41.50,41.00,
19:53:46,41.50,40.50,39.50,42.25,41.75,41.00,
19:53:47,41.50,40.50,39.50,42.25,41.25,41.25,
19:53:48,41.25,41.25,39.50,42.50,41.50,41.00,
19:53:49,41.50,41.25,39.75,42.50,41.50,41.00,
19:53:50,41.00,40.75,39.75,42.50,41.50,41.50,
19:53:51,41.50,41.00,39.25,42.50,41.75,41.25,
19:53:52,41.75,40.75,39.50,42.50,41.00,41.25,
19:53:53,41.75,41.00,39.25,42.50,41.75,41.50,
19:53:54,41.75,41.00,39.75,42.00,41.25,41.00,
19:53:55,41.50,40.50,39.00,42.25,41.25,41.00,
19:53:56,41.75,41.00,38.75,42.25,41.00,41.00,
19:53:57,41.75,41.00,39.50,42.50,41.75,41.00,
19:53:58,41.50,40.75,39.25,42.00,41.25,40.75,
19:53:59,41.50,40.75,39.00,42.50,40.75,41.50,
19:54:00,41.50,41.00,39.50,42.50,41.75,41.25,
19:54:01,42.00,40.50,39.25,42.25,41.00,41.00,
19:54:02,41.75,40.75,39.25,42.00,41.50,41.25,
19:54:03,41.75,41.00,39.25,42.50,41.25,41.00,
19:54:04,41.50,40.75,39.50,41.75,41.75,41.25,
19:54:05,41.50,40.75,39.25,42.50,41.25,41.25,
19:54:06,41.25,40.50,39.75,42.50,41.50,41.00,
19:54:07,41.50,40.75,39.50,42.25,41.75,40.50,
19:54:08,41.75,41.00,39.25,42.25,41.50,41.00,
19:54:09,41.75,40.50,39.75,42.25,41.25,40.75,
19:54:10,41.00,41.00,39.50,42.50,41.50,40.75,
19:54:11,41.75,41.25,39.75,42.00,41.00,41.00,
19:54:12,41.25,41.00,39.25,42.00,41.50,41.25,
19:54:13,41.75,40.50,39.25,42.00,41.75,41.25,
19:54:14,41.75,41.00,39.00,42.50,41.00,41.00,
19:54:15,42.00,40.75,39.50,42.50,41.75,41.25,
19:54:16,41.75,40.75,39.50,42.25,41.75,41.50,
19:54:17,42.00,40.75,39.50,42.50,41.50,41.00,
19:54:18,41.50,40.50,39.00,42.50,41.75,41.00,
19:54:19,41.50,41.00,39.25,42.50,41.75,41.00,
19:54:20,41.50,41.00,39.50,42.00,41.50,41.25,
19:54:21,41.25,41.25,39.00,42.00,41.50,41.25,
19:54:22,41.75,41.25,39.25,42.00,41.75,41.25,
19:54:23,41.75,41.00,39.50,42.50,41.00,41.00,
19:54:24,41.50,41.00,39.25,42.50,41.50,41.50,
19:54:25,41.25,41.25,38.75,42.50,41.75,41.00,
19:54:26,41.75,40.75,39.50,42.50,41.25,40.75,
19:54:27,41.50,41.25,39.50,42.50,41.25,41.25,
19:54:28,41.75,41.25,39.75,42.50,41.50,41.50,
19:54:29,41.75,40.50,39.75,42.50,41.25,41.25,
19:54:30,42.00,41.00,39.25,42.00,41.25,41.00,
19:54:31,41.75,41.00,39.00,42.25,41.25,41.25,
19:54:32,42.00,41.00,39.50,42.00,41.75,41.00,
19:54:33,41.75,40.75,39.50,42.50,41.25,41.25,
19:54:34,41.50,40.50,39.75,42.00,41.25,41.00,
19:54:35,41.75,40.50,39.75,42.25,41.50,41.00,
19:54:36,41.75,40.75,39.50,42.25,41.25,41.25,
19:54:37,41.50,41.00,39.50,42.50,41.75,41.25,
19:54:38,41.50,40.50,39.25,42.50,41.50,41.25,
19:54:39,42.00,40.75,39.75,42.50,41.50,41.25,
19:54:40,42.00,40.50,39.75,42.25,41.75,41.25,
19:54:41,41.75,40.50,39.00,42.00,41.75,41.50,
19:54:42,41.50,41.00,39.50,42.50,41.25,41.25,
19:54:43,41.75,40.75,39.75,42.25,41.75,41.00,
19:54:44,41.75,40.75,39.50,42.50,41.00,41.00,
19:54:45,41.75,40.75,39.50,42.50,41.50,41.25,
19:54:46,41.50,40.50,39.50,42.00,41.75,41.50,
19:54:47,41.75,41.00,39.00,42.00,41.50,41.25,
19:54:48,42.00,41.00,39.50,42.25,41.75,41.00,
19:54:49,41.75,41.00,39.75,42.50,41.75,41.25,
19:54:50,41.50,40.75,39.25,42.50,41.00,41.00,
19:54:51,41.75,41.25,39.25,42.00,41.50,41.25,
19:54:52,41.50,40.75,39.50,42.50,41.75,41.50,
19:54:53,41.75,41.25,39.25,42.50,41.75,41.25,
19:54:54,41.75,40.75,39.75,42.50,41.50,41.00,
19:54:55,41.25,40.75,39.25,42.00,41.75,41.00,
19:54:56,41.75,41.00,39.00,42.00,41.50,41.00,
19:54:57,41.75,40.75,39.50,42.00,41.75,41.25,
19:54:58,41.75,40.75,39.25,42.50,41.00,41.00,
19:54:59,42.00,40.50,39.50,42.50,41.75,41.50,
19:55:00,41.50,40.75,39.00,42.25,41.75,41.25,
19:55:01,41.75,41.25,39.00,42.00,41.75,41.00,
19:55:02,41.75,41.00,39.25,42.25,41.75,41.50,
19:55:03,41.50,40.50,39.25,42.00,41.75,41.00,
19:55:04,41.75,41.00,39.75,42.50,41.75,41.25,
19:55:05,41.25,41.00,39.00,42.50,41.50,41.25,
19:55:06,42.00,40.75,39.75,42.50,41.75,41.25,
19:55:07,41.75,41.00,39.25,42.25,41.50,41.25,
19:55:08,42.00,41.00,39.25,42.50,41.75,41.50,
19:55:09,41.25,41.00,39.75,42.50,41.50,41.25,
19:55:10,41.75,40.75,39.75,42.50,41.00,41.25,
19:55:11,41.25,41.00,39.75,42.75,41.00,41.50,
19:55:12,42.00,41.25,39.25,42.00,41.50,41.25,
19:55:13,41.75,40.50,39.25,41.75,41.75,41.25,
19:55:14,41.50,41.00,39.75,42.50,41.75,41.75,
19:55:15,41.75,41.00,39.75,42.00,41.50,41.50,
19:55:16,41.25,40.50,39.25,42.25,41.50,41.00,
19:55:17,41.25,41.00,39.75,42.50,41.75,41.25,
19:55:18,41.50,40.50,39.50,42.50,41.75,41.50,
19:55:19,42.00,41.00,39.25,42.00,42.00,41.50,
19:55:20,41.75,41.00,39.50,42.50,41.75,41.00,
19:55:21,41.75,41.00,39.75,42.50,41.75,41.25,
19:55:22,41.75,41.25,39.00,42.75,42.00,41.50,
19:55:23,41.25,41.00,39.50,42.75,41.75,41.00,
19:55:24,41.75,41.25,39.25,42.00,41.25,41.25,
19:55:25,42.25,40.75,39.50,42.50,41.75,41.25,
19:55:26,41.50,40.50,39.25,42.25,41.25,41.50,
19:55:27,42.00,40.75,39.75,42.25,41.00,41.25,
19:55:28,41.75,41.25,39.25,42.50,41.00,41.00,
19:55:29,42.00,40.75,39.75,42.50,41.75,41.25,
19:55:30,42.00,40.50,39.75,42.00,42.00,41.50,
19:55:31,41.50,41.00,39.50,42.50,41.75,41.25,
19:55:32,41.75,40.75,39.50,42.50,41.75,41.25,
19:55:33,41.25,41.25,39.75,42.75,41.75,41.25,
19:55:34,41.75,41.25,39.50,42.50,41.75,41.50,
19:55:35,42.00,41.25,39.50,41.50,41.25,41.25,
19:55:36,41.75,41.00,39.25,42.00,41.75,41.50,
19:55:37,41.50,41.00,39.75,42.25,41.25,41.50,
19:55:38,41.25,41.25,39.50,42.50,41.75,41.50,
19:55:39,41.75,41.25,39.75,42.50,41.25,41.50,
19:55:40,42.00,41.00,39.50,42.50,41.75,41.50,
19:55:41,41.75,40.75,40.00,42.50,41.75,40.75,
19:55:42,41.75,41.00,39.75,42.50,41.50,41.00,
19:55:43,41.50,40.50,39.50,42.00,41.50,41.25,
19:55:44,41.75,41.25,39.75,42.50,41.75,41.25,
19:55:45,41.75,41.00,39.50,42.50,41.75,41.50,
19:55:46,41.75,41.25,39.75,42.50,41.75,41.25,
19:55:47,41.50,41.00,39.75,42.50,41.25,41.50,
19:55:48,41.25,41.25,39.25,42.50,41.75,41.00,
19:55:49,41.75,41.00,39.75,42.25,41.75,41.75,
19:55:50,41.75,41.25,39.00,42.25,41.50,41.50,
19:55:51,41.75,41.00,39.00,42.00,41.25,41.50,
19:55:52,42.00,41.00,39.25,42.50,41.75,41.75,
19:55:53,41.50,40.75,39.50,42.75,41.75,41.25,
19:55:54,41.50,40.75,39.75,42.00,42.00,41.25,
19:55:55,41.75,41.00,39.25,42.50,41.75,41.50,
19:55:56,41.75,41.00,39.50,42.00,41.50,41.50,
19:55:57,41.75,41.00,39.75,42.50,41.75,41.25,
19:55:58,42.00,41.00,39.00,42.25,41.50,41.50,
19:55:59,42.00,41.00,39.25,42.50,41.50,41.00,
19:56:00,41.50,41.25,39.50,42.00,41.25,41.50,
19:56:01,42.00,41.00,39.25,42.25,41.75,41.50,
19:56:02,41.75,40.50,39.50,42.50,41.75,41.25,
19:56:03,41.25,41.00,39.75,42.25,41.50,41.50,
19:56:04,41.50,41.25,39.50,42.50,42.00,41.75,
19:56:05,41.75,40.50,39.25,42.50,41.75,41.75,
19:56:06,41.50,40.75,39.75,42.25,41.75,41.00,
19:56:07,41.75,40.75,39.50,42.50,41.25,41.50,
19:56:08,41.75,41.25,39.75,42.25,42.00,41.50,
19:56:09,41.75,40.50,39.25,42.50,41.25,41.50,
19:56:10,41.25,41.25,39.75,42.50,41.25,41.75,
19:56:11,41.75,40.50,39.75,42.25,41.75,41.75,
19:56:12,41.75,41.00,39.75,42.25,41.50,41.25,
19:56:13,41.75,40.75,39.25,42.50,41.75,40.75,
19:56:14,41.50,41.25,39.25,42.50,41.50,41.50,
19:56:15,41.75,41.00,39.75,42.75,41.50,41.25,
19:56:16,42.00,41.00,39.00,42.50,41.75,41.50,
19:56:17,41.25,41.00,39.75,42.75,41.25,41.50,
19:56:18,41.25,41.00,39.50,43.00,41.75,41.50,
19:56:19,42.25,40.75,39.50,42.25,41.25,41.75,
19:56:20,41.50,40.75,39.75,42.50,41.50,41.50,
19:56:21,41.50,40.50,39.75,42.25,41.75,41.25,
19:56:22,41.75,41.00,39.75,42.50,41.50,41.25,
19:56:23,41.75,41.00,39.25,42.50,41.50,41.50,
19:56:24,42.00,41.00,39.75,42.50,41.50,41.50,
19:56:25,41.50,40.75,39.50,42.50,42.00,41.25,
19:56:26,41.25,40.75,39.50,42.75,41.50,41.00,
19:56:27,41.50,41.00,39.25,42.25,41.75,41.50,
19:56:28,41.75,40.75,39.50,42.50,41.75,41.50,
19:56:29,41.75,41.25,39.50,42.75,41.75,41.25,
19:56:30,41.50,41.25,39.75,42.50,41.75,41.50,
19:56:31,41.50,41.25,39.75,42.50,41.75,41.50,
19:56:32,41.75,41.00,39.25,42.00,41.75,41.00,
19:56:33,42.00,41.25,39.25,42.50,41.25,41.50,
19:56:34,41.50,41.25,39.25,42.50,41.75,41.50,
19:56:35,41.75,40.75,39.75,42.50,41.75,41.50,
19:56:36,41.75,40.75,39.25,42.50,41.75,41.50,
19:56:37,42.00,41.00,39.75,42.25,41.25,41.50,
19:56:38,42.00,41.00,39.50,42.50,41.75,41.50,
19:56:39,41.75,41.25,39.25,42.25,41.25,41.75,
19:56:40,41.00,41.00,39.00,42.75,41.75,41.25,
19:56:41,41.25,40.75,39.50,42.50,41.50,41.50,
19:56:42,41.50,41.25,39.75,42.75,41.50,41.50,
19:56:43,41.75,41.00,39.50,42.25,41.75,41.75,
19:56:44,41.50,41.25,39.50,42.50,41.50,41.75,
19:56:45,42.00,40.50,39.50,42.25,41.75,41.50,
19:56:46,41.75,41.25,39.50,42.25,41.25,41.50,
19:56:47,41.25,41.25,39.75,42.25,41.75,41.50,
19:56:48,41.75,41.00,39.00,42.50,41.25,41.25,
19:56:49,42.00,40.75,39.50,42.75,41.50,41.75,
19:56:50,41.50,40.50,39.75,42.50,41.50,41.75,
19:56:51,41.75,40.75,39.75,42.25,42.25,41.50,
19:56:52,41.50,41.25,39.50,42.25,41.75,41.50,
19:56:53,41.50,41.00,39.00,42.25,41.50,41.00,
19:56:54,41.75,41.25,39.75,42.50,41.75,41.25,
19:56:55,41.50,41.25,39.25,42.75,41.25,41.00,
19:56:56,42.00,40.75,39.00,42.75,41.25,41.50,
19:56:57,41.75,40.75,39.50,42.50,41.50,41.50,
19:56:58,41.75,41.25,39.50,42.25,41.75,41.00,
19:56:59,41.75,40.75,39.75,42.25,41.75,41.00,
19:57:00,41.75,41.00,39.00,42.75,41.50,41.50,
19:57:01,41.75,40.75,39.75,42.50,41.25,41.00,
19:57:02,42.00,41.00,39.50,42.50,42.00,41.00,
19:57:03,41.50,41.25,39.50,42.50,41.25,41.25,
19:57:04,41.75,40.75,39.50,42.50,41.25,41.25,
19:57:05,42.00,41.00,39.50,42.50,41.50,41.50,
19:57:06,41.75,41.50,39.75,42.25,41.50,41.00,
19:57:07,41.75,41.25,39.00,42.50,41.50,41.25,
19:57:08,41.50,41.25,39.75,42.25,41.50,41.25,
19:57:09,41.75,41.25,39.75,42.50,41.50,41.50,
19:57:10,41.75,40.50,39.50,42.50,41.25,41.25,
19:57:11,41.50,41.00,39.75,42.25,41.50,41.50,
19:57:12,41.75,41.25,39.50,42.50,41.75,41.00,
19:57:13,42.00,41.25,39.50,42.50,41.50,41.25,
19:57:14,42.00,41.00,39.75,42.75,41.25,41.50,
19:57:15,41.25,40.75,39.50,42.50,41.50,41.75,
19:57:16,41.75,41.00,39.75,42.50,41.75,41.50,
19:57:17,41.75,41.25,39.50,42.25,41.75,41.50,
19:57:18,41.50,41.25,39.50,42.50,41.25,41.25,
19:57:19,41.50,41.25,39.25,42.50,41.75,41.50,
19:57:20,42.00,41.00,39.50,42.75,41.25,41.50,
19:57:21,42.00,41.25,39.50,42.50,41.25,41.25,
19:57:22,41.75,40.75,39.75,42.50,41.50,41.50,
19:57:23,41.25,41.00,39.75,42.75,41.50,41.50,
19:57:24,41.50,41.25,39.25,42.75,41.50,41.25,
19:57:25,41.75,41.25,39.75,42.75,41.50,41.25,
19:57:26,41.75,41.00,39.50,42.00,41.75,41.25,
19:57:27,41.75,41.25,38.75,43.00,41.50,41.50,
19:57:28,41.75,41.25,39.75,42.50,41.50,41.00,
19:57:29,42.00,41.00,38.50,42.50,41.75,41.50,
19:57:30,41.75,41.00,39.00,42.50,41.50,41.25,
19:57:31,41.75,41.25,39.50,42.75,42.00,41.00,
19:57:32,41.75,40.75,39.75,42.75,41.50,41.00,
19:57:33,41.50,41.25,39.25,42.25,41.25,41.00,
